platform	target	subtarget	device	name	soc	edition	channel	max_feature
mtk	ramips	mt7621	yuncore_g720	YunCore G720	mt7621	open	edge	core
mtk	ramips	mt7621	yuncore_g720	YunCore G720	mt7621	open	lts	core
mtk	ramips	mt7621	z-router_zr-2660	Z-ROUTER ZR-2660	mt7621	open	edge	core
mtk	ramips	mt7621	z-router_zr-2660	Z-ROUTER ZR-2660	mt7621	open	lts	core
mtk	ramips	mt7621	z-router_zr-2662	Z-ROUTER ZR-2662	mt7621	open	edge	core
mtk	ramips	mt7621	zbtlink_zbt-we1326	Zbtlink ZBT-WE1326	mt7621	open	edge	core
mtk	ramips	mt7621	zbtlink_zbt-we1326	Zbtlink ZBT-WE1326	mt7621	open	lts	core
mtk	ramips	mt7621	zbtlink_zbt-we3526	Zbtlink ZBT-WE3526	mt7621	open	edge	core
mtk	ramips	mt7621	zbtlink_zbt-we3526	Zbtlink ZBT-WE3526	mt7621	open	lts	core
mtk	ramips	mt7621	zbtlink_zbt-wg108	Zbtlink ZBT-WG108	mt7621	open	edge	core
mtk	ramips	mt7621	zbtlink_zbt-wg108	Zbtlink ZBT-WG108	mt7621	open	lts	core
mtk	ramips	mt7621	zbtlink_zbt-wg1602-16m	Zbtlink ZBT-WG1602 16M	mt7621	open	edge	core
mtk	ramips	mt7621	zbtlink_zbt-wg1602-16m	Zbtlink ZBT-WG1602 16M	mt7621	open	lts	core
mtk	ramips	mt7621	zbtlink_zbt-wg1602-v04-16m	Zbtlink ZBT-WG1602-V04 16M	mt7621	open	edge	core
mtk	ramips	mt7621	zbtlink_zbt-wg1602-v04-16m	Zbtlink ZBT-WG1602-V04 16M	mt7621	open	lts	core
mtk	ramips	mt7621	zbtlink_zbt-wg1602-v04-32m	Zbtlink ZBT-WG1602-V04 32M	mt7621	open	edge	core
mtk	ramips	mt7621	zbtlink_zbt-wg1602-v04-32m	Zbtlink ZBT-WG1602-V04 32M	mt7621	open	lts	core
mtk	ramips	mt7621	zbtlink_zbt-wg1608-16m	Zbtlink ZBT-WG1608 16M	mt7621	open	edge	core
mtk	ramips	mt7621	zbtlink_zbt-wg1608-16m	Zbtlink ZBT-WG1608 16M	mt7621	open	lts	core
mtk	ramips	mt7621	zbtlink_zbt-wg1608-32m	Zbtlink ZBT-WG1608 32M	mt7621	open	edge	core
mtk	ramips	mt7621	zbtlink_zbt-wg1608-32m	Zbtlink ZBT-WG1608 32M	mt7621	open	lts	core
mtk	ramips	mt7621	zbtlink_zbt-wg2626	Zbtlink ZBT-WG2626	mt7621	open	edge	core
mtk	ramips	mt7621	zbtlink_zbt-wg2626	Zbtlink ZBT-WG2626	mt7621	open	lts	core
mtk	ramips	mt7621	zbtlink_zbt-wg3526-16m	Zbtlink ZBT-WG3526 16M	mt7621	open	edge	core
mtk	ramips	mt7621	zbtlink_zbt-wg3526-16m	Zbtlink ZBT-WG3526 16M	mt7621	open	lts	core
mtk	ramips	mt7621	zbtlink_zbt-wg3526-32m	Zbtlink ZBT-WG3526 32M	mt7621	open	edge	core
mtk	ramips	mt7621	zbtlink_zbt-wg3526-32m	Zbtlink ZBT-WG3526 32M	mt7621	open	lts	core
mtk	ramips	mt7621	zio_freezio	ZIO FREEZIO	mt7621	open	edge	core
mtk	ramips	mt7621	zio_freezio	ZIO FREEZIO	mt7621	open	lts	core
mtk	ramips	mt7621	zte_e8820s	ZTE E8820S	mt7621	open	edge	core
mtk	ramips	mt7621	zte_e8820s	ZTE E8820S	mt7621	open	lts	core
mtk	ramips	mt7621	zyxel_lte3301-plus	Zyxel LTE3301-PLUS	mt7621	open	edge	core
mtk	ramips	mt7621	zyxel_lte3301-plus	Zyxel LTE3301-PLUS	mt7621	open	lts	core
mtk	ramips	mt7621	zyxel_lte5398-m904	Zyxel LTE5398-M904	mt7621	open	edge	core
mtk	ramips	mt7621	zyxel_lte5398-m904	Zyxel LTE5398-M904	mt7621	open	lts	core
mtk	ramips	mt7621	zyxel_lte7490-m904	Zyxel LTE7490-M904	mt7621	open	edge	core
mtk	ramips	mt7621	zyxel_lte7490-m904	Zyxel LTE7490-M904	mt7621	open	lts	core
mtk	ramips	mt7621	zyxel_nr7101	Zyxel NR7101	mt7621	open	edge	core
mtk	ramips	mt7621	zyxel_nr7101	Zyxel NR7101	mt7621	open	lts	core
mtk	ramips	mt7621	zyxel_nwa50ax	Zyxel NWA50AX	mt7621	open	edge	core
mtk	ramips	mt7621	zyxel_nwa50ax	Zyxel NWA50AX	mt7621	open	lts	core
mtk	ramips	mt7621	zyxel_nwa55axe	Zyxel NWA55AXE	mt7621	open	edge	core
mtk	ramips	mt7621	zyxel_nwa55axe	Zyxel NWA55AXE	mt7621	open	lts	core
mtk	ramips	mt7621	zyxel_wap6805	Zyxel WAP6805	mt7621	open	edge	core
mtk	ramips	mt7621	zyxel_wap6805	Zyxel WAP6805	mt7621	open	lts	core
mtk	ramips	mt7621	zyxel_wsm20	Zyxel WSM20	mt7621	open	edge	core
mtk	ramips	mt7621	zyxel_wsm20	Zyxel WSM20	mt7621	open	lts	core
mtk	ramips	mt76x8	7links_wlr-1230	7Links WLR-1230	mt76x8	open	edge	core
mtk	ramips	mt76x8	7links_wlr-1230	7Links WLR-1230	mt76x8	open	lts	core
mtk	ramips	mt76x8	7links_wlr-1240	7Links WLR-1240	mt76x8	open	edge	core
mtk	ramips	mt76x8	7links_wlr-1240	7Links WLR-1240	mt76x8	open	lts	core
mtk	ramips	mt76x8	alfa-network_awusfree1	ALFA Network AWUSFREE1	mt76x8	open	edge	core
mtk	ramips	mt76x8	alfa-network_awusfree1	ALFA Network AWUSFREE1	mt76x8	open	lts	core
mtk	ramips	mt76x8	asus_rt-ac1200	ASUS RT-AC1200	mt76x8	open	edge	core
mtk	ramips	mt76x8	asus_rt-ac1200	ASUS RT-AC1200	mt76x8	open	lts	core
mtk	ramips	mt76x8	asus_rt-ac1200-v2	ASUS RT-AC1200 V2	mt76x8	open	edge	core
mtk	ramips	mt76x8	asus_rt-ac1200-v2	ASUS RT-AC1200 V2	mt76x8	open	lts	core
mtk	ramips	mt76x8	asus_rt-n10p-v3	ASUS RT-N10P V3	mt76x8	open	edge	core
mtk	ramips	mt76x8	asus_rt-n10p-v3	ASUS RT-N10P V3	mt76x8	open	lts	core
mtk	ramips	mt76x8	asus_rt-n11p-b1	ASUS RT-N11P B1	mt76x8	open	edge	core
mtk	ramips	mt76x8	asus_rt-n11p-b1	ASUS RT-N11P B1	mt76x8	open	lts	core
mtk	ramips	mt76x8	asus_rt-n12-vp-b1	ASUS RT-N12 VP B1	mt76x8	open	edge	core
mtk	ramips	mt76x8	asus_rt-n12-vp-b1	ASUS RT-N12 VP B1	mt76x8	open	lts	core
mtk	ramips	mt76x8	buffalo_wcr-1166ds	Buffalo WCR-1166DS	mt76x8	open	edge	core
mtk	ramips	mt76x8	buffalo_wcr-1166ds	Buffalo WCR-1166DS	mt76x8	open	lts	core
mtk	ramips	mt76x8	comfast_cf-wr617ac	COMFAST CF-WR617AC	mt76x8	open	edge	core
mtk	ramips	mt76x8	comfast_cf-wr617ac	COMFAST CF-WR617AC	mt76x8	open	lts	core
mtk	ramips	mt76x8	comfast_cf-wr758ac-v1	COMFAST CF-WR758AC V1	mt76x8	open	edge	core
mtk	ramips	mt76x8	comfast_cf-wr758ac-v1	COMFAST CF-WR758AC V1	mt76x8	open	lts	core
mtk	ramips	mt76x8	comfast_cf-wr758ac-v2	COMFAST CF-WR758AC V2	mt76x8	open	edge	core
mtk	ramips	mt76x8	comfast_cf-wr758ac-v2	COMFAST CF-WR758AC V2	mt76x8	open	lts	core
mtk	ramips	mt76x8	creality_wb-01	Creality WB-01	mt76x8	open	edge	core
mtk	ramips	mt76x8	creality_wb-01	Creality WB-01	mt76x8	open	lts	core
mtk	ramips	mt76x8	cudy_lt300-v3	Cudy LT300 v3	mt76x8	open	edge	core
mtk	ramips	mt76x8	cudy_lt300-v3	Cudy LT300 v3	mt76x8	open	lts	core
mtk	ramips	mt76x8	cudy_lt400e-v1	Cudy LT400E v1	mt76x8	open	edge	core
mtk	ramips	mt76x8	cudy_m1200-v1	Cudy M1200 v1	mt76x8	open	edge	core
mtk	ramips	mt76x8	cudy_m1200-v1	Cudy M1200 v1	mt76x8	open	lts	core
mtk	ramips	mt76x8	cudy_re1200-outdoor-v1	Cudy RE1200 Outdoor v1	mt76x8	open	edge	core
mtk	ramips	mt76x8	cudy_re1200-outdoor-v1	Cudy RE1200 Outdoor v1	mt76x8	open	lts	core
mtk	ramips	mt76x8	cudy_tr1200-v1	Cudy TR1200 v1	mt76x8	open	edge	core
mtk	ramips	mt76x8	cudy_tr1200-v1	Cudy TR1200 v1	mt76x8	open	lts	core
mtk	ramips	mt76x8	cudy_wr1000	Cudy WR1000	mt76x8	open	edge	core
mtk	ramips	mt76x8	cudy_wr1000	Cudy WR1000	mt76x8	open	lts	core
mtk	ramips	mt76x8	cudy_wr300-v1	Cudy WR300 v1	mt76x8	open	edge	core
mtk	ramips	mt76x8	cudy_wr300-v1	Cudy WR300 v1	mt76x8	open	lts	core
mtk	ramips	mt76x8	d-team_pbr-d1	PandoraBox PBR-D1	mt76x8	open	edge	core
mtk	ramips	mt76x8	d-team_pbr-d1	PandoraBox PBR-D1	mt76x8	open	lts	core
mtk	ramips	mt76x8	dlink_dap-1325-a1	D-Link DAP-1325 A1	mt76x8	open	edge	core
mtk	ramips	mt76x8	dlink_dap-1325-a1	D-Link DAP-1325 A1	mt76x8	open	lts	core
mtk	ramips	mt76x8	duzun_dm06	DuZun DM06	mt76x8	open	edge	core
mtk	ramips	mt76x8	duzun_dm06	DuZun DM06	mt76x8	open	lts	core
mtk	ramips	mt76x8	elecom_wrc-1167fs	ELECOM WRC-1167FS	mt76x8	open	edge	core
mtk	ramips	mt76x8	elecom_wrc-1167fs	ELECOM WRC-1167FS	mt76x8	open	lts	core
mtk	ramips	mt76x8	glinet_gl-mt300n-v2	GL.iNet GL-MT300N V2	mt76x8	open	edge	core
mtk	ramips	mt76x8	glinet_gl-mt300n-v2	GL.iNet GL-MT300N V2	mt76x8	open	lts	core
mtk	ramips	mt76x8	glinet_microuter-n300	GL.iNet microuter-N300	mt76x8	open	edge	core
mtk	ramips	mt76x8	glinet_microuter-n300	GL.iNet microuter-N300	mt76x8	open	lts	core
mtk	ramips	mt76x8	glinet_vixmini	GL.iNet VIXMINI	mt76x8	open	edge	core
mtk	ramips	mt76x8	glinet_vixmini	GL.iNet VIXMINI	mt76x8	open	lts	core
mtk	ramips	mt76x8	hak5_wifi-pineapple-mk7	Hak5 WiFi Pineapple Mark 7	mt76x8	open	edge	core
mtk	ramips	mt76x8	hak5_wifi-pineapple-mk7	Hak5 WiFi Pineapple Mark 7	mt76x8	open	lts	core
mtk	ramips	mt76x8	hilink_hlk-7628n	HILINK HLK-7628N	mt76x8	open	edge	core
mtk	ramips	mt76x8	hilink_hlk-7628n	HILINK HLK-7628N	mt76x8	open	lts	core
mtk	ramips	mt76x8	hilink_hlk-7688a	Hi-Link HLK-7688A	mt76x8	open	edge	core
mtk	ramips	mt76x8	hilink_hlk-7688a	Hi-Link HLK-7688A	mt76x8	open	lts	core
mtk	ramips	mt76x8	hiwifi_hc5611	HiWiFi HC5611	mt76x8	open	edge	core
mtk	ramips	mt76x8	hiwifi_hc5611	HiWiFi HC5611	mt76x8	open	lts	core
mtk	ramips	mt76x8	hiwifi_hc5661a	HiWiFi HC5661A	mt76x8	open	edge	core
mtk	ramips	mt76x8	hiwifi_hc5661a	HiWiFi HC5661A	mt76x8	open	lts	core
mtk	ramips	mt76x8	hiwifi_hc5761a	HiWiFi HC5761A	mt76x8	open	edge	core
mtk	ramips	mt76x8	hiwifi_hc5761a	HiWiFi HC5761A	mt76x8	open	lts	core
mtk	ramips	mt76x8	hiwifi_hc5861b	HiWiFi HC5861B	mt76x8	open	edge	core
mtk	ramips	mt76x8	hiwifi_hc5861b	HiWiFi HC5861B	mt76x8	open	lts	core
mtk	ramips	mt76x8	hongdian_h7920-v40	Hongdian H7920 v40	mt76x8	open	edge	core
mtk	ramips	mt76x8	hongdian_h7920-v40	Hongdian H7920 v40	mt76x8	open	lts	core
mtk	ramips	mt76x8	hongdian_h8850-v20	Hongdian H8850 v20	mt76x8	open	edge	core
mtk	ramips	mt76x8	hongdian_h8850-v20	Hongdian H8850 v20	mt76x8	open	lts	core
mtk	ramips	mt76x8	huasifei_shf283	Huasifei SHF283	mt76x8	open	edge	core
mtk	ramips	mt76x8	huasifei_shf283	Huasifei SHF283	mt76x8	open	lts	core
mtk	ramips	mt76x8	iptime_a3	ipTIME A3	mt76x8	open	edge	core
mtk	ramips	mt76x8	iptime_a3	ipTIME A3	mt76x8	open	lts	core
mtk	ramips	mt76x8	iptime_a604m	ipTIME A604M	mt76x8	open	edge	core
mtk	ramips	mt76x8	iptime_a604m	ipTIME A604M	mt76x8	open	lts	core
mtk	ramips	mt76x8	jotale_js76x8-16m	Jotale JS76x8 16M	mt76x8	open	edge	core
mtk	ramips	mt76x8	jotale_js76x8-16m	Jotale JS76x8 16M	mt76x8	open	lts	core
mtk	ramips	mt76x8	jotale_js76x8-32m	Jotale JS76x8 32M	mt76x8	open	edge	core
mtk	ramips	mt76x8	jotale_js76x8-32m	Jotale JS76x8 32M	mt76x8	open	lts	core
mtk	ramips	mt76x8	jotale_js76x8-8m	Jotale JS76x8 8M	mt76x8	open	edge	core
mtk	ramips	mt76x8	jotale_js76x8-8m	Jotale JS76x8 8M	mt76x8	open	lts	core
mtk	ramips	mt76x8	keenetic_kn-1112	Keenetic KN-1112	mt76x8	open	edge	core
mtk	ramips	mt76x8	keenetic_kn-1112	Keenetic KN-1112	mt76x8	open	lts	core
mtk	ramips	mt76x8	keenetic_kn-1212	Keenetic KN-1212	mt76x8	open	edge	core
mtk	ramips	mt76x8	keenetic_kn-1212	Keenetic KN-1212	mt76x8	open	lts	core
mtk	ramips	mt76x8	keenetic_kn-1221	Keenetic KN-1221	mt76x8	open	edge	core
mtk	ramips	mt76x8	keenetic_kn-1221	Keenetic KN-1221	mt76x8	open	lts	core
mtk	ramips	mt76x8	keenetic_kn-1510	Keenetic KN-1510	mt76x8	open	edge	core
mtk	ramips	mt76x8	keenetic_kn-1613	Keenetic KN-1613	mt76x8	open	edge	core
mtk	ramips	mt76x8	keenetic_kn-1613	Keenetic KN-1613	mt76x8	open	lts	core
mtk	ramips	mt76x8	keenetic_kn-1711	Keenetic KN-1711	mt76x8	open	edge	core
mtk	ramips	mt76x8	keenetic_kn-1711	Keenetic KN-1711	mt76x8	open	lts	core
mtk	ramips	mt76x8	keenetic_kn-1713	Keenetic KN-1713	mt76x8	open	edge	core
mtk	ramips	mt76x8	keenetic_kn-1713	Keenetic KN-1713	mt76x8	open	lts	core
mtk	ramips	mt76x8	keenetic_kn-3211	Keenetic KN-3211	mt76x8	open	edge	core
mtk	ramips	mt76x8	keenetic_kn-3211	Keenetic KN-3211	mt76x8	open	lts	core
mtk	ramips	mt76x8	kroks_kndrt31r16	Kroks Rt-Cse5 UW DRSIM	mt76x8	open	edge	core
mtk	ramips	mt76x8	kroks_kndrt31r16	Kroks Rt-Cse5 UW DRSIM	mt76x8	open	lts	core
mtk	ramips	mt76x8	kroks_kndrt31r19	Kroks Rt-Pot mXw DS RSIM	mt76x8	open	edge	core
mtk	ramips	mt76x8	kroks_kndrt31r19	Kroks Rt-Pot mXw DS RSIM	mt76x8	open	lts	core
mtk	ramips	mt76x8	linksys_e5400	Linksys E5400	mt76x8	open	edge	core
mtk	ramips	mt76x8	linksys_e5400	Linksys E5400	mt76x8	open	lts	core
mtk	ramips	mt76x8	mediatek_linkit-smart-7688	MediaTek LinkIt Smart 7688	mt76x8	open	edge	core
mtk	ramips	mt76x8	mediatek_linkit-smart-7688	MediaTek LinkIt Smart 7688	mt76x8	open	lts	core
mtk	ramips	mt76x8	mediatek_mt7628an-eval-board	MediaTek MT7628 EVB	mt7628	open	edge	core
mtk	ramips	mt76x8	mediatek_mt7628an-eval-board	MediaTek MT7628 EVB	mt7628	open	lts	core
mtk	ramips	mt76x8	mercury_mac1200r-v2	Mercury MAC1200R v2.0	mt76x8	open	edge	core
mtk	ramips	mt76x8	mercury_mac1200r-v2	Mercury MAC1200R v2.0	mt76x8	open	lts	core
mtk	ramips	mt76x8	mercusys_mb130-4g-v1	MERCUSYS MB130-4G v1	mt76x8	open	edge	core
mtk	ramips	mt76x8	mercusys_mb130-4g-v1	MERCUSYS MB130-4G v1	mt76x8	open	lts	core
mtk	ramips	mt76x8	minew_g1-c	Minew G1-C	mt76x8	open	edge	core
mtk	ramips	mt76x8	minew_g1-c	Minew G1-C	mt76x8	open	lts	core
mtk	ramips	mt76x8	motorola_mwr03	Motorola MWR03	mt76x8	open	edge	core
mtk	ramips	mt76x8	motorola_mwr03	Motorola MWR03	mt76x8	open	lts	core
mtk	ramips	mt76x8	movingcomm_c120ev	MovingComm C120EV	mt76x8	open	edge	core
mtk	ramips	mt76x8	netgear_r6020	R6020	mt76x8	open	edge	core
mtk	ramips	mt76x8	netgear_r6020	R6020	mt76x8	open	lts	core
mtk	ramips	mt76x8	netgear_r6080	R6080	mt76x8	open	edge	core
mtk	ramips	mt76x8	netgear_r6080	R6080	mt76x8	open	lts	core
mtk	ramips	mt76x8	netgear_r6120	R6120	mt76x8	open	edge	core
mtk	ramips	mt76x8	netgear_r6120	R6120	mt76x8	open	lts	core
mtk	ramips	mt76x8	onion_omega2	Onion Omega2	mt76x8	open	edge	core
mtk	ramips	mt76x8	onion_omega2	Onion Omega2	mt76x8	open	lts	core
mtk	ramips	mt76x8	onion_omega2p	Onion Omega2+	mt76x8	open	edge	core
mtk	ramips	mt76x8	onion_omega2p	Onion Omega2+	mt76x8	open	lts	core
mtk	ramips	mt76x8	oraybox_x1	OrayBox X1	mt76x8	open	edge	core
mtk	ramips	mt76x8	oraybox_x1	OrayBox X1	mt76x8	open	lts	core
mtk	ramips	mt76x8	qding_qc202	Qding QC202	mt7628	open	edge	core
mtk	ramips	mt76x8	qding_qc202	Qding QC202	mt7628	open	lts	core
mtk	ramips	mt76x8	rakwireless_rak633	Rakwireless RAK633	mt76x8	open	edge	core
mtk	ramips	mt76x8	rakwireless_rak633	Rakwireless RAK633	mt76x8	open	lts	core
mtk	ramips	mt76x8	ravpower_rp-wd009	RAVPower RP-WD009	mt7628	open	edge	core
mtk	ramips	mt76x8	ravpower_rp-wd009	RAVPower RP-WD009	mt7628	open	lts	core
mtk	ramips	mt76x8	skylab_skw92a	Skylab SKW92A	mt76x8	open	edge	core
mtk	ramips	mt76x8	skylab_skw92a	Skylab SKW92A	mt76x8	open	lts	core
mtk	ramips	mt76x8	tama_w06	Tama W06	mt76x8	open	edge	core
mtk	ramips	mt76x8	tama_w06	Tama W06	mt76x8	open	lts	core
mtk	ramips	mt76x8	teltonika_rut200	Teltonika RUT200 v1-v4	mt76x8	open	edge	core
mtk	ramips	mt76x8	teltonika_rut200	Teltonika RUT200 v1-v4	mt76x8	open	lts	core
mtk	ramips	mt76x8	teltonika_rut241	Teltonika RUT241 v1-v4	mt76x8	open	edge	core
mtk	ramips	mt76x8	teltonika_rut241	Teltonika RUT241 v1-v4	mt76x8	open	lts	core
mtk	ramips	mt76x8	teltonika_rut976	Teltonika RUT976	mt7628	open	edge	core
mtk	ramips	mt76x8	teltonika_rut976	Teltonika RUT976	mt7628	open	lts	core
mtk	ramips	mt76x8	teltonika_rut9x1	Teltonika RUT951	mt7628	open	edge	core
mtk	ramips	mt76x8	teltonika_rut9x1	Teltonika RUT951	mt7628	open	lts	core
mtk	ramips	mt76x8	teltonika_rut9x6	Teltonika RUT956	mt7628	open	edge	core
mtk	ramips	mt76x8	teltonika_rut9x6	Teltonika RUT956	mt7628	open	lts	core
mtk	ramips	mt76x8	totolink_a3	TOTOLINK A3	mt76x8	open	edge	core
mtk	ramips	mt76x8	totolink_a3	TOTOLINK A3	mt76x8	open	lts	core
mtk	ramips	mt76x8	totolink_lr1200	TOTOLINK LR1200	mt76x8	open	edge	core
mtk	ramips	mt76x8	totolink_lr1200	TOTOLINK LR1200	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_archer-c20-v4	Archer C20 v4	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_archer-c20-v4	Archer C20 v4	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_archer-c20-v5	Archer C20 v5	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_archer-c20-v5	Archer C20 v5	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_archer-c50-v3	Archer C50 v3	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_archer-c50-v3	Archer C50 v3	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_archer-c50-v4	Archer C50 v4	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_archer-c50-v4	Archer C50 v4	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_archer-c50-v6	Archer C50 v6 (CA/EU/RU)	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_archer-c50-v6	Archer C50 v6 (CA/EU/RU)	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_archer-mr200-v5	Archer MR200 v5	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_archer-mr200-v5	Archer MR200 v5	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_archer-mr200-v6	Archer MR200 v6	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_archer-mr200-v6	Archer MR200 v6	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_re200-v2	RE200 v2	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_re200-v2	RE200 v2	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_re200-v3	RE200 v3	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_re200-v3	RE200 v3	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_re200-v4	RE200 v4	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_re200-v4	RE200 v4	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_re205-v3	RE205 v3	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_re205-v3	RE205 v3	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_re220-v2	RE220 v2	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_re220-v2	RE220 v2	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_re305-v1	RE305 v1	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_re305-v1	RE305 v1	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_re305-v3	RE305 v3	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_re305-v3	RE305 v3	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_re365-v1	RE365 v1	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_re365-v1	RE365 v1	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_tl-mr3020-v3	TL-MR3020 v3	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-mr3020-v3	TL-MR3020 v3	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_tl-mr3420-v5	TL-MR3420 v5	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-mr3420-v5	TL-MR3420 v5	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_tl-mr6400-v4	TL-MR6400 v4	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-mr6400-v4	TL-MR6400 v4	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_tl-mr6400-v5	TL-MR6400 v5	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-mr6400-v5	TL-MR6400 v5	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_tl-mr6400-v7	TL-MR6400 v7	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-wa801nd-v5	TL-WA801ND v5	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-wa801nd-v5	TL-WA801ND v5	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_tl-wr802n-v4	TL-WR802N v4	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-wr802n-v4	TL-WR802N v4	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_tl-wr840n-v4	TL-WR840N v4	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-wr840n-v4	TL-WR840N v4	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_tl-wr840n-v5	TL-WR840N v5	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-wr840n-v5	TL-WR840N v5	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_tl-wr841n-v13	TL-WR841N v13	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-wr841n-v13	TL-WR841N v13	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_tl-wr841n-v14	TL-WR841N v14	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-wr841n-v14	TL-WR841N v14	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_tl-wr842n-v5	TL-WR842N v5	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-wr842n-v5	TL-WR842N v5	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_tl-wr850n-v2	TL-WR850N v2	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-wr850n-v2	TL-WR850N v2	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_tl-wr902ac-v3	TL-WR902AC v3	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-wr902ac-v3	TL-WR902AC v3	mt76x8	open	lts	core
mtk	ramips	mt76x8	tplink_tl-wr902ac-v4	TL-WR902AC v4	mt76x8	open	edge	core
mtk	ramips	mt76x8	tplink_tl-wr902ac-v4	TL-WR902AC v4	mt76x8	open	lts	core
mtk	ramips	mt76x8	unielec_u7628-01-16m	UniElec U7628-01 16M	mt76x8	open	edge	core
mtk	ramips	mt76x8	unielec_u7628-01-16m	UniElec U7628-01 16M	mt76x8	open	lts	core
mtk	ramips	mt76x8	vocore_vocore2	VoCore VoCore2	mt76x8	open	edge	core
mtk	ramips	mt76x8	vocore_vocore2	VoCore VoCore2	mt76x8	open	lts	core
mtk	ramips	mt76x8	vocore_vocore2-lite	VoCore VoCore2-Lite	mt76x8	open	edge	core
mtk	ramips	mt76x8	vocore_vocore2-lite	VoCore VoCore2-Lite	mt76x8	open	lts	core
mtk	ramips	mt76x8	wavlink_wl-wn531a3	Wavlink WL-WN531A3	mt76x8	open	edge	core
mtk	ramips	mt76x8	wavlink_wl-wn531a3	Wavlink WL-WN531A3	mt76x8	open	lts	core
mtk	ramips	mt76x8	wavlink_wl-wn570ha1	Wavlink WL-WN570HA1	mt76x8	open	edge	core
mtk	ramips	mt76x8	wavlink_wl-wn570ha1	Wavlink WL-WN570HA1	mt76x8	open	lts	core
mtk	ramips	mt76x8	wavlink_wl-wn570ha2	Wavlink WL-WN570HA2	mt76x8	open	edge	core
mtk	ramips	mt76x8	wavlink_wl-wn570ha2	Wavlink WL-WN570HA2	mt76x8	open	lts	core
mtk	ramips	mt76x8	wavlink_wl-wn575a3	Wavlink WL-WN575A3	mt76x8	open	edge	core
mtk	ramips	mt76x8	wavlink_wl-wn575a3	Wavlink WL-WN575A3	mt76x8	open	lts	core
mtk	ramips	mt76x8	wavlink_wl-wn576a2	Wavlink WL-WN576A2	mt76x8	open	edge	core
mtk	ramips	mt76x8	wavlink_wl-wn576a2	Wavlink WL-WN576A2	mt76x8	open	lts	core
